DATE,ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS,FREIGHT,MAIL,DISTANCE
2019-01,Kentucky,North Carolina,31574,1415.0,0,3633
2019-01,Kentucky,Oklahoma,1,0.0,0,646
2019-01,Kentucky,Oregon,15,321.0,0,3925
2019-01,Kentucky,Pennsylvania,10550,0.0,0,2366
2019-01,Kentucky,Puerto Rico,600,0.0,0,5422
2019-01,Kentucky,Rhode Island,3,0.0,0,722
2019-01,Kentucky,South Carolina,699,0.0,0,994
2019-01,Kentucky,Texas,49222,7191.0,0,23437
2019-01,Kentucky,Utah,4354,4717.0,4410,2859
2019-01,Kentucky,Virginia,14570,90.0,0,7692
2019-01,Kentucky,Washington,1859,2190.0,0,7600
2019-01,Louisiana,Alabama,6,0.0,0,321
2019-01,Louisiana,Arizona,4360,13359.0,0,2533
2019-01,Louisiana,Arkansas,1,0.0,0,346
2019-01,Louisiana,California,45945,101825.0,10534,29765
2019-01,Louisiana,Colorado,23913,24987.0,3806,4956
2019-01,Louisiana,Connecticut,12,0.0,0,1279
2019-01,Louisiana,Florida,56852,40048.0,2270,8349
2019-01,Louisiana,Georgia,83854,48841.0,21342,6178
2019-01,Louisiana,Illinois,28855,34188.0,2555,4169
2019-01,Louisiana,Indiana,509,0.0,0,707
2019-01,Louisiana,Kentucky,1434,0.0,0,2022
2019-01,Louisiana,Maryland,11756,19317.0,0,2994
2019-01,Louisiana,Massachusetts,6768,130.0,0,5472
2019-01,Louisiana,Michigan,11034,2908.0,892,3704
2019-01,Louisiana,Minnesota,7730,4166.0,0,4156
2019-01,Louisiana,Missouri,9084,22516.0,0,1293
2019-01,Louisiana,Nevada,10228,9588.0,0,6035
2019-01,Louisiana,New Jersey,14591,2670.0,3422,4668
2019-01,Louisiana,New Mexico,55,0.0,0,1014
2019-01,Louisiana,New York,23243,5029.0,6960,7180
2019-01,Louisiana,North Carolina,29629,3944.0,9975,8399
2019-01,Louisiana,Ohio,1910,1628.0,0,2640
2019-01,Louisiana,Oklahoma,187,115.0,0,1105
2019-01,Louisiana,Pennsylvania,10166,2531.0,1537,4185
2019-01,Louisiana,Puerto Rico,333,704.0,0,1720
2019-01,Louisiana,South Carolina,18,0.0,0,578
2019-01,Louisiana,Tennessee,11836,18185.0,0,1290
2019-01,Louisiana,Texas,163472,95125.0,12146,15100
2019-01,Louisiana,Utah,3120,700.0,3985,2856
2019-01,Louisiana,Virginia,17631,1850.0,2090,7663
2019-01,Louisiana,Washington,4780,7454.0,0,6064
2019-01,Louisiana,Wisconsin,10,0.0,0,903
2019-01,Maine,Arizona,2,0.0,0,2339
2019-01,Maine,Colorado,4,0.0,0,1782
2019-01,Maine,Florida,10995,0.0,0,12879
2019-01,Maine,Georgia,3438,109.0,0,1027
2019-01,Maine,Illinois,2846,0.0,0,3600
2019-01,Maine,Iowa,2,0.0,0,1196
2019-01,Maine,Kentucky,2,0.0,0,1075
2019-01,Maine,Louisiana,15,0.0,0,1446
2019-01,Maine,Maryland,8599,0.0,0,452
2019-01,Maine,Massachusetts,925,0.0,0,496
2019-01,Maine,Michigan,3233,0.0,0,2004
2019-01,Maine,Missouri,88,0.0,0,1096
2019-01,Maine,Nevada,23,0.0,0,2410
2019-01,Maine,New Jersey,7895,13.0,0,2437
2019-01,Maine,New York,12716,11544.0,0,1844
2019-01,Maine,North Carolina,8553,290.0,140,2439
2019-01,Maine,Oklahoma,25,0.0,0,1557
2019-01,Maine,Pennsylvania,12304,1767.0,0,1732
2019-01,Maine,South Carolina,4,0.0,0,909
2019-01,Maine,Tennessee,31,0.0,0,1010
2019-01,Maine,Texas,6,0.0,0,1615
2019-01,Maine,Virginia,10409,1965.0,0,6575
2019-01,Maryland,Alabama,2642,2019.0,0,682
2019-01,Maryland,Arizona,15556,35205.0,26128,3998
2019-01,Maryland,California,50685,131444.0,15662,35468
2019-01,Maryland,Colorado,28936,83637.0,2606,4473
2019-01,Maryland,Connecticut,14408,68737.0,0,283
2019-01,Maryland,Florida,174707,139952.0,0,14393
2019-01,Maryland,Georgia,61639,40807.0,118683,2874
2019-01,Maryland,Hawaii,31,0.0,0,4793
2019-01,Maryland,Idaho,41,42.0,0,4118
2019-01,Maryland,Illinois,41216,53716.0,58021,3095
2019-01,Maryland,Indiana,6906,9449.0,0,516
2019-01,Maryland,Iowa,208,0.0,0,910
2019-01,Maryland,Kentucky,15058,28217.0,0,1355
2019-01,Maryland,Louisiana,11745,8844.0,0,1996
2019-01,Maryland,Maine,7961,0.0,0,452
2019-01,Maryland,Maryland,232,0.0,0,134
2019-01,Maryland,Massachusetts,36484,72007.0,0,1107
2019-01,Maryland,Michigan,22800,24995.0,36993,2164
2019-01,Maryland,Minnesota,14285,24511.0,41989,3744
2019-01,Maryland,Missouri,15336,26849.0,0,1705
2019-01,Maryland,Nebraska,20,115.0,0,1025
2019-01,Maryland,Nevada,21121,87076.0,0,6498
2019-01,Maryland,New Hampshire,14436,10353.0,0,377
2019-01,Maryland,New Mexico,2648,5090.0,0,3340
2019-01,Maryland,New York,47374,101709.0,0,1619
2019-01,Maryland,North Carolina,49381,50652.0,50312,2378
2019-01,Maryland,Ohio,15696,47130.0,0,651
2019-01,Maryland,Oklahoma,1905,3012.0,0,2251
2019-01,Maryland,Oregon,51,3564.0,0,4716
2019-01,Maryland,Pennsylvania,13620,11890.0,0,1057
2019-01,Maryland,Puerto Rico,10162,16967.0,0,3130
2019-01,Maryland,Rhode Island,13676,17580.0,0,327
2019-01,Maryland,South Carolina,8467,5840.0,0,1297
2019-01,Maryland,Tennessee,16484,25058.0,0,1374
2019-01,Maryland,Texas,71289,90488.0,38572,13252
2019-01,Maryland,Utah,5519,12455.0,13575,3730
2019-01,Maryland,Virginia,10440,29378.0,0,159
2019-01,Maryland,Washington,5641,17674.0,2351,9116
2019-01,Maryland,West Virginia,180,0.0,0,177
2019-01,Maryland,Wisconsin,4702,5892.0,0,641
2019-01,Massachusetts,Alabama,5,0.0,0,1050
2019-01,Massachusetts,Arizona,17077,18548.0,54999,6900
2019-01,Massachusetts,Arkansas,9,0.0,0,1260
2019-01,Massachusetts,California,116432,310354.0,202253,58063
2019-01,Massachusetts,Colorado,31437,52705.0,67375,7133
2019-01,Massachusetts,Florida,215896,51635.0,147296,33991
2019-01,Massachusetts,Georgia,70273,164738.0,61637,6487
2019-01,Massachusetts,Hawaii,94,0.0,0,5095
2019-01,Massachusetts,Illinois,56091,88609.0,101063,3462
2019-01,Massachusetts,Indiana,5068,14356.0,0,2454
2019-01,Massachusetts,Kentucky,4967,2895.0,0,3008
2019-01,Massachusetts,Louisiana,6909,4273.0,0,5472
2019-01,Massachusetts,Maine,803,0.0,0,496
2019-01,Massachusetts,Maryland,33797,130917.0,0,1107
2019-01,Massachusetts,Massachusetts,6052,0.0,0,906
2019-01,Massachusetts,Michigan,24194,19240.0,58455,2004
2019-01,Massachusetts,Minnesota,26813,100923.0,107539,5620
2019-01,Massachusetts,Missouri,11637,87141.0,0,4815
2019-01,Massachusetts,Nevada,18291,21656.0,4108,14286
2019-01,Massachusetts,New Hampshire,376,0.0,0,109
2019-01,Massachusetts,New Jersey,29343,10130.0,32942,800
2019-01,Massachusetts,New Mexico,146,0.0,0,3948
2019-01,Massachusetts,New York,80823,15682.0,2500,6196
2019-01,Massachusetts,North Carolina,54575,32266.0,39662,5128
2019-01,Massachusetts,Ohio,13439,6534.0,0,4095
2019-01,Massachusetts,Oklahoma,15,120.0,0,1394
2019-01,Massachusetts,Oregon,4094,5666.0,3560,7611
2019-01,Massachusetts,Pennsylvania,56725,14700.0,432,4176
2019-01,Massachusetts,Puerto Rico,9325,0.0,0,1674
2019-01,Massachusetts,South Carolina,5604,0.0,0,4805
2019-01,Massachusetts,Tennessee,16544,55041.0,0,3768
2019-01,Massachusetts,Texas,61718,132879.0,152253,17913
2019-01,Massachusetts,Utah,11515,13318.0,11263,4210
2019-01,Massachusetts,Vermont,355,0.0,0,127
2019-01,Massachusetts,Virginia,65479,7139.0,8327,4257
2019-01,Massachusetts,Washington,17922,35232.0,223,12480
2019-01,Massachusetts,Wisconsin,2731,11205.0,0,3440
2019-01,Michigan,Alabama,4354,0.0,0,1804
2019-01,Michigan,Arizona,35154,16949.0,113492,13057
2019-01,Michigan,California,66999,48166.0,393566,33722
2019-01,Michigan,Colorado,39105,13122.0,136798,11705
2019-01,Michigan,Connecticut,8418,1701.0,33721,1647
2019-01,Michigan,Florida,226023,24741.0,164847,44143
2019-01,Michigan,Georgia,86500,106137.0,76223,4997
2019-01,Michigan,Hawaii,499,0.0,0,4475
2019-01,Michigan,Idaho,5,0.0,0,1542
2019-01,Michigan,Illinois,98043,65778.0,24640,8248
2019-01,Michigan,Indiana,18077,12.0,0,1803
2019-01,Michigan,Iowa,7542,0.0,0,1498
2019-01,Michigan,Kansas,1,0.0,0,810
2019-01,Michigan,Kentucky,16495,0.0,0,3363
2019-01,Michigan,Louisiana,10741,947.0,250,4630
2019-01,Michigan,Maine,3384,0.0,0,1336
2019-01,Michigan,Maryland,23932,26866.0,18415,2164
2019-01,Michigan,Massachusetts,26024,20373.0,12799,2636
2019-01,Michigan,Michigan,77618,872.0,0,7434
2019-01,Michigan,Minnesota,46529,9001.0,2239,5212
2019-01,Michigan,Missouri,24393,17475.0,10563,5004
2019-01,Michigan,Nebraska,3783,0.0,0,3148
2019-01,Michigan,Nevada,38314,17183.0,44912,10434
2019-01,Michigan,New Hampshire,4384,0.0,0,1830
2019-01,Michigan,New Jersey,19120,3032.0,501,4743
2019-01,Michigan,New Mexico,2,0.0,0,1347
2019-01,Michigan,New York,78097,5417.0,535,14916
2019-01,Michigan,North Carolina,35584,10709.0,43472,8356
2019-01,Michigan,Ohio,16480,0.0,0,1370
2019-01,Michigan,Oklahoma,1439,0.0,0,2589
2019-01,Michigan,Oregon,4312,537.0,17720,3786
2019-01,Michigan,Pennsylvania,39269,8253.0,24864,8457
2019-01,Michigan,Puerto Rico,409,0.0,0,1930
2019-01,Michigan,Rhode Island,5458,299.0,0,1845
2019-01,Michigan,South Carolina,5076,150.0,0,5336
2019-01,Michigan,Tennessee,26095,12602.0,5740,8323
2019-01,Michigan,Texas,72898,14607.0,63130,32535
2019-01,Michigan,Utah,18223,24996.0,116483,1481
2019-01,Michigan,Vermont,3144,0.0,0,1611
2019-01,Michigan,Virginia,37681,2033.0,0,10026
2019-01,Michigan,Washington,23155,44283.0,102190,9515
2019-01,Michigan,Wisconsin,28524,966.0,4048,4852
2019-01,Minnesota,Alaska,3812,8773.0,4854,2519
2019-01,Minnesota,Arizona,71811,31840.0,182405,11533
2019-01,Minnesota,Arkansas,1631,0.0,0,1192
2019-01,Minnesota,California,112836,89623.0,596847,32243
2019-01,Minnesota,Colorado,59689,36103.0,35167,4976
2019-01,Minnesota,Connecticut,6531,127.0,33994,4200
2019-01,Minnesota,Florida,152127,26176.0,180108,34565
2019-01,Minnesota,Georgia,63630,78726.0,82270,3552
2019-01,Minnesota,Hawaii,7240,130982.0,21493,7923
2019-01,Minnesota,Idaho,4598,276.0,0,3426
2019-01,Minnesota,Illinois,84320,24494.0,73020,6308
2019-01,Minnesota,Indiana,11111,172.0,6764,2408
2019-01,Minnesota,Iowa,10082,0.0,0,1191
2019-01,Minnesota,Kansas,2180,0.0,0,545
2019-01,Minnesota,Kentucky,12417,1138.0,7580,3592
2019-01,Minnesota,Louisiana,7593,470.0,121,4156
2019-01,Minnesota,Maryland,13986,3942.0,37566,4680
2019-01,Minnesota,Massachusetts,27681,23400.0,238931,4496
2019-01,Minnesota,Michigan,45453,16738.0,18178,6148
2019-01,Minnesota,Minnesota,31533,0.0,0,2446
2019-01,Minnesota,Missouri,30204,6683.0,57793,3812
2019-01,Minnesota,Montana,20668,10551.0,0,8996
2019-01,Minnesota,Nebraska,12329,861.0,15626,1741
2019-01,Minnesota,Nevada,44675,33414.0,80323,8006
2019-01,Minnesota,New Jersey,13229,2767.0,29286,6048
2019-01,Minnesota,New Mexico,263,0.0,0,1962
2019-01,Minnesota,New York,34457,17562.0,34403,7616
2019-01,Minnesota,North Carolina,29087,13511.0,91836,7690
2019-01,Minnesota,North Dakota,34886,8045.0,0,3778
2019-01,Minnesota,Ohio,13532,794.0,6476,7388
2019-01,Minnesota,Oklahoma,2686,0.0,0,2618
2019-01,Minnesota,Oregon,17966,9647.0,75445,7130
2019-01,Minnesota,Pennsylvania,19839,7335.0,9554,7804
2019-01,Minnesota,Puerto Rico,1534,21.0,2842,4808
2019-01,Minnesota,South Carolina,56,0.0,0,1989
2019-01,Minnesota,South Dakota,17237,443.0,0,1138
2019-01,Minnesota,Tennessee,17215,5543.0,10573,7067
2019-01,Minnesota,Texas,67389,9626.0,21099,22445
2019-01,Minnesota,Utah,21557,21287.0,54296,1982
2019-01,Minnesota,Virginia,27240,1827.0,0,9358
2019-01,Minnesota,Washington,46379,73196.0,239171,7801
2019-01,Minnesota,Wisconsin,38879,5476.0,73495,3263
2019-01,Minnesota,Wyoming,716,0.0,0,1546
2019-01,Mississippi,Alabama,28,0.0,0,155
2019-01,Mississippi,Colorado,1234,0.0,0,967
2019-01,Mississippi,Florida,2104,0.0,0,1653
2019-01,Mississippi,Georgia,28032,7005.0,0,1627
2019-01,Mississippi,Illinois,1670,0.0,0,3427
2019-01,Mississippi,Mississippi,54,0.0,0,138
2019-01,Mississippi,North Carolina,8032,0.0,0,1139
2019-01,Mississippi,Tennessee,1258,0.0,0,479
2019-01,Mississippi,Texas,21368,0.0,0,4045
2019-01,Mississippi,Virginia,745,0.0,0,860
2019-01,Missouri,Alabama,170,48.0,0,1005
2019-01,Missouri,Arizona,41235,37241.0,89902,10032
2019-01,Missouri,Arkansas,4513,4151.0,0,842
2019-01,Missouri,California,76659,140473.0,60288,42401
2019-01,Missouri,Colorado,64464,55308.0,23127,10301
2019-01,Missouri,Connecticut,3434,14886.0,0,2126
2019-01,Missouri,Florida,96598,77359.0,0,26117
2019-01,Missouri,Georgia,81444,58153.0,104380,2915
2019-01,Missouri,Hawaii,4,0.0,0,4065
2019-01,Missouri,Illinois,77243,51253.0,40233,8665
2019-01,Missouri,Indiana,3818,11155.0,0,680
2019-01,Missouri,Iowa,5495,0.0,0,735
2019-01,Missouri,Kansas,3900,5485.0,0,392
2019-01,Missouri,Kentucky,2480,67.0,0,2726
2019-01,Missouri,Louisiana,8575,2145.0,0,1293
2019-01,Missouri,Maryland,14360,19296.0,0,1705
2019-01,Missouri,Massachusetts,11629,23652.0,0,4815
2019-01,Missouri,Michigan,22993,16070.0,9622,5476
2019-01,Missouri,Minnesota,28235,47164.0,91361,3812
2019-01,Missouri,Missouri,19908,26293.0,0,1247
2019-01,Missouri,Nebraska,6867,7116.0,0,342
2019-01,Missouri,Nevada,35934,31391.0,0,9140
2019-01,Missouri,New Hampshire,10,0.0,0,1031
2019-01,Missouri,New Jersey,16126,80623.0,3838,5892
2019-01,Missouri,New Mexico,2612,817.0,0,1652
2019-01,Missouri,New York,24402,11182.0,0,15326
2019-01,Missouri,North Carolina,34539,19344.0,88981,7332
2019-01,Missouri,Ohio,11319,42353.0,0,2222
2019-01,Missouri,Oklahoma,10128,17182.0,0,1126
2019-01,Missouri,Oregon,5665,17521.0,0,4672
2019-01,Missouri,Pennsylvania,18901,29923.0,3601,5845
2019-01,Missouri,Puerto Rico,122,0.0,0,4263
2019-01,Missouri,Rhode Island,198,267.0,0,2254
2019-01,Missouri,South Carolina,419,210.0,0,1983
2019-01,Missouri,Tennessee,15576,16954.0,0,1387
2019-01,Missouri,Texas,148063,106018.0,43952,23104
2019-01,Missouri,Utah,12038,6573.0,35727,5072
2019-01,Missouri,Virginia,28932,3288.0,0,10453
2019-01,Missouri,Washington,18379,76905.0,14713,12356
2019-01,Missouri,Wisconsin,8098,9484.0,0,753
2019-01,Montana,Arizona,6701,0.0,0,3665
2019-01,Montana,California,5883,0.0,0,6354
2019-01,Montana,Colorado,37557,4256.0,16,9723
2019-01,Montana,Georgia,1344,303.0,0,1640
2019-01,Montana,Illinois,7608,185.0,0,5076
2019-01,Montana,Minnesota,20901,1762.0,0,8996
2019-01,Montana,Montana,3649,0.0,0,2086
2019-01,Montana,Nevada,5835,0.0,0,3861
2019-01,Montana,New Jersey,2698,39.0,0,1882
2019-01,Montana,Oregon,4883,357.0,0,1651
2019-01,Montana,Texas,8977,43.0,0,4949
2019-01,Montana,Utah,36157,3436.0,0,5448
2019-01,Montana,Virginia,24,0.0,0,1826
2019-01,Montana,Washington,24320,5847.0,0,3521
2019-01,Nebraska,Arizona,19367,3773.0,68343,5051
2019-01,Nebraska,California,7971,2.0,3334,16277
2019-01,Nebraska,Colorado,29446,10665.0,106495,5875
2019-01,Nebraska,Connecticut,62,0.0,0,1199
2019-01,Nebraska,Florida,9655,134.0,0,11339
2019-01,Nebraska,Georgia,18101,2881.0,89483,2483
2019-01,Nebraska,Idaho,9,0.0,0,1048
2019-01,Nebraska,Illinois,26750,7953.0,35013,4733
2019-01,Nebraska,Kentucky,1,0.0,0,582
2019-01,Nebraska,Louisiana,35,0.0,0,841
2019-01,Nebraska,Maryland,164,536.0,0,1025
2019-01,Nebraska,Michigan,3263,0.0,0,1953
2019-01,Nebraska,Minnesota,10956,66.0,31630,1741
2019-01,Nebraska,Missouri,6732,3999.0,0,342
2019-01,Nebraska,Nebraska,123,0.0,0,112
2019-01,Nebraska,Nevada,10834,1759.0,0,4268
2019-01,Nebraska,New Jersey,2741,0.0,0,2268
2019-01,Nebraska,New Mexico,7,0.0,0,725
2019-01,Nebraska,New York,1224,0.0,0,2286
2019-01,Nebraska,North Carolina,4630,0.0,0,2739
2019-01,Nebraska,Ohio,6,0.0,0,689
2019-01,Nebraska,Oregon,22,0.0,0,1369
2019-01,Nebraska,Pennsylvania,2015,0.0,0,2176
2019-01,Nebraska,South Dakota,8,0.0,0,163
2019-01,Nebraska,Tennessee,253,0.0,0,612
2019-01,Nebraska,Texas,29056,4490.0,15849,8362
2019-01,Nebraska,Utah,3420,923.0,0,2520
2019-01,Nebraska,Virginia,3306,404.0,0,3123
2019-01,Nebraska,Washington,3300,956.0,50441,1368
2019-01,Nevada,Alabama,3624,1569.0,0,1618
2019-01,Nevada,Arizona,84052,63726.0,72597,4133
2019-01,Nevada,Arkansas,5145,5281.0,0,4007
2019-01,Nevada,California,534125,312386.0,8721,20784
2019-01,Nevada,Colorado,97062,36710.0,50803,8008
2019-01,Nevada,Connecticut,13,0.0,0,2297
2019-01,Nevada,Florida,70709,57765.0,72068,43497
2019-01,Nevada,Georgia,63629,53747.0,47737,10974
2019-01,Nevada,Hawaii,19508,706821.0,64770,5524
2019-01,Nevada,Idaho,10270,14227.0,0,1911
2019-01,Nevada,Illinois,85747,82597.0,108465,14901
2019-01,Nevada,Indiana,12241,17507.0,0,6364
2019-01,Nevada,Iowa,6569,0.0,0,3751
2019-01,Nevada,Kansas,4189,3838.0,0,1972
2019-01,Nevada,Kentucky,14798,4330.0,0,13657
2019-01,Nevada,Louisiana,10140,8176.0,0,6035
2019-01,Nevada,Maryland,20701,48630.0,0,8604
2019-01,Nevada,Massachusetts,18037,2338.0,1503,14286
2019-01,Nevada,Michigan,39393,8385.0,15567,8677
2019-01,Nevada,Minnesota,42657,12265.0,38883,7900
2019-01,Nevada,Missouri,35186,41944.0,0,9140
2019-01,Nevada,Montana,5639,0.0,0,3861
2019-01,Nevada,Nebraska,10616,10734.0,0,5529
2019-01,Nevada,Nevada,61529,148870.0,0,1380
2019-01,Nevada,New Hampshire,49,0.0,0,2356
2019-01,Nevada,New Jersey,27583,2864.0,64052,9071
2019-01,Nevada,New Mexico,10789,8116.0,0,1759
2019-01,Nevada,New York,51769,10819.0,23875,22520
2019-01,Nevada,North Carolina,29120,47913.0,90323,12261
2019-01,Nevada,North Dakota,6201,0.0,0,4581
2019-01,Nevada,Ohio,26045,50586.0,0,10964
2019-01,Nevada,Oklahoma,11089,8331.0,0,5372
2019-01,Nevada,Oregon,41343,28632.0,0,6447
2019-01,Nevada,Pennsylvania,24077,10029.0,30426,16782
2019-01,Nevada,Rhode Island,5,0.0,0,2363
2019-01,Nevada,South Carolina,376,0.0,0,5705
2019-01,Nevada,South Dakota,2611,0.0,0,1947
2019-01,Nevada,Tennessee,16562,16047.0,0,12563
2019-01,Nevada,Texas,206685,125224.0,231327,34791
2019-01,Nevada,Utah,53200,54947.0,4472,2884
2019-01,Nevada,Virginia,19487,837.0,53151,14800
2019-01,Nevada,Washington,93770,103234.0,3209,11059
2019-01,Nevada,Wisconsin,14702,10384.0,0,6012
2019-01,New Hampshire,Alabama,4,0.0,0,1051
2019-01,New Hampshire,Arizona,17,0.0,0,2280
2019-01,New Hampshire,California,32,0.0,0,13155
2019-01,New Hampshire,Colorado,31,0.0,0,1729
2019-01,New Hampshire,Florida,16516,4625.0,0,9691
2019-01,New Hampshire,Georgia,188,0.0,0,952
2019-01,New Hampshire,Illinois,6121,3772.0,0,838
2019-01,New Hampshire,Indiana,6,0.0,0,803
2019-01,New Hampshire,Kentucky,67,0.0,0,741
2019-01,New Hampshire,Maryland,15099,28778.0,0,377
2019-01,New Hampshire,Massachusetts,401,0.0,0,109
2019-01,New Hampshire,Michigan,4703,0.0,0,1830
2019-01,New Hampshire,Minnesota,1,0.0,0,1092
2019-01,New Hampshire,Missouri,2,0.0,0,1236
2019-01,New Hampshire,Nebraska,10,0.0,0,1257
2019-01,New Hampshire,Nevada,24,0.0,0,2356
2019-01,New Hampshire,New Jersey,2965,0.0,0,627
2019-01,New Hampshire,New York,1075,0.0,0,386
2019-01,New Hampshire,North Carolina,5172,0.0,0,1362
2019-01,New Hampshire,Ohio,102,0.0,0,1707
2019-01,New Hampshire,Oklahoma,9,0.0,0,1491
2019-01,New Hampshire,Oregon,11,0.0,0,2502
2019-01,New Hampshire,Pennsylvania,6632,0.0,100,578
2019-01,New Hampshire,Puerto Rico,88,0.0,0,1717
2019-01,New Hampshire,South Carolina,3,0.0,0,836
2019-01,New Hampshire,Tennessee,1,0.0,0,938
2019-01,New Hampshire,Texas,11,0.0,0,4909
2019-01,New Hampshire,Virginia,4203,0.0,0,1230
2019-01,New Hampshire,Wisconsin,25,0.0,0,1739
2019-01,New Jersey,Alabama,1,97.0,0,850
2019-01,New Jersey,Arizona,28198,19088.0,181268,6399
2019-01,New Jersey,Arkansas,869,0.0,0,1131
2019-01,New Jersey,California,157201,755071.0,1036068,37210
2019-01,New Jersey,Colorado,37328,38243.0,74682,8458
2019-01,New Jersey,Florida,360153,98277.0,94884,38225
2019-01,New Jersey,Georgia,63552,69188.0,72658,7971
2019-01,New Jersey,Hawaii,5601,123197.0,126820,4962
2019-01,New Jersey,Illinois,59047,524136.0,111666,5025
2019-01,New Jersey,Indiana,8864,3.0,0,4499
2019-01,New Jersey,Kentucky,13702,0.0,0,5947
2019-01,New Jersey,Louisiana,15177,3893.0,32086,3501
2019-01,New Jersey,Maine,7419,0.0,0,2437
2019-01,New Jersey,Massachusetts,35177,28546.0,15710,800
2019-01,New Jersey,Michigan,20458,3359.0,0,4255
2019-01,New Jersey,Minnesota,14324,1000.0,19844,7056
2019-01,New Jersey,Missouri,17387,16270.0,3609,6764
2019-01,New Jersey,Montana,2452,70.0,0,1882
2019-01,New Jersey,Nebraska,2824,0.0,0,2268
2019-01,New Jersey,Nevada,28207,29805.0,82975,4454
2019-01,New Jersey,New Hampshire,2897,0.0,0,627
2019-01,New Jersey,New Mexico,1,0.0,0,1805
2019-01,New Jersey,New York,22784,1113.0,0,3178
2019-01,New Jersey,North Carolina,66408,25190.0,17290,7554
2019-01,New Jersey,Ohio,19839,5220.0,18,4049
2019-01,New Jersey,Oklahoma,353,0.0,0,2650
2019-01,New Jersey,Oregon,10060,6125.0,56867,4868
2019-01,New Jersey,Pennsylvania,11525,2099.0,0,1276
2019-01,New Jersey,Puerto Rico,26450,450071.0,9294,4801
2019-01,New Jersey,Rhode Island,3669,0.0,0,640
2019-01,New Jersey,South Carolina,15334,521.0,0,4690
2019-01,New Jersey,Tennessee,18377,16551.0,0,8546
2019-01,New Jersey,Texas,94350,433520.0,339768,20283
2019-01,New Jersey,U.S. Virgin Islands,3510,0.0,0,1634
2019-01,New Jersey,Utah,8076,7485.0,55893,3938
2019-01,New Jersey,Vermont,6876,235.0,0,1064
2019-01,New Jersey,Virginia,27737,2719.0,19,2427
2019-01,New Jersey,Washington,16828,13229.0,90627,4804
2019-01,New Jersey,Wisconsin,5159,0.0,0,3048
2019-01,New Jersey,Wyoming,2831,0.0,0,1874
2019-01,New Mexico,Arizona,26351,10556.0,0,2568
2019-01,New Mexico,California,27934,4622.0,0,13570
2019-01,New Mexico,Colorado,18568,10997.0,0,2639
2019-01,New Mexico,Florida,1455,0.0,0,9128
2019-01,New Mexico,Georgia,8120,3453.0,0,2538
2019-01,New Mexico,Hawaii,2,0.0,0,3180
2019-01,New Mexico,Illinois,9568,1206.0,0,7829
2019-01,New Mexico,Indiana,10,0.0,0,1161
2019-01,New Mexico,Louisiana,20,0.0,0,1014
2019-01,New Mexico,Maryland,3196,2495.0,0,1670
2019-01,New Mexico,Massachusetts,331,234.0,0,3948
2019-01,New Mexico,Minnesota,361,0.0,0,1962
2019-01,New Mexico,Missouri,2137,2738.0,0,1652
2019-01,New Mexico,Nebraska,15,0.0,0,725
2019-01,New Mexico,Nevada,10010,1755.0,0,1759
2019-01,New Mexico,New Hampshire,6,0.0,0,1955
2019-01,New Mexico,New Jersey,7,0.0,0,1805
2019-01,New Mexico,New Mexico,1051,0.0,0,1212
2019-01,New Mexico,New York,2115,0.0,0,8739
2019-01,New Mexico,North Carolina,123,0.0,0,1565
2019-01,New Mexico,Ohio,6,0.0,0,2753
2019-01,New Mexico,Oklahoma,25,0.0,0,1118
2019-01,New Mexico,Oregon,1480,0.0,0,2222
2019-01,New Mexico,Rhode Island,4,0.0,0,1950
2019-01,New Mexico,South Carolina,68,0.0,0,1528
2019-01,New Mexico,Tennessee,12,0.0,0,1123
2019-01,New Mexico,Texas,62603,39269.0,0,9343
2019-01,New Mexico,Utah,5425,996.0,0,1972
2019-01,New Mexico,Virginia,734,236.0,0,4989
2019-01,New Mexico,Washington,4072,0.0,0,3540
